date,text
19/05/2010 07:18,Yas!! Fully Vaccinated with #PfizerBiontech 🎉🎉🤍 Lets get vaccinated and end this pandemic together ✨✨ https://t.co/9rYRWcelLM
02/02/2010 23:14,What kills me is the folks that swore #PfizerBiontech vax was the end of #COVID19 spreading and raking #Havoc and o… https://t.co/0tUIGFuFZ3
16/03/2011 02:29,"People need to understand, PFIZER for sure isn’t working!! Take other measures. It’s criminal that they’ve lied to… https://t.co/WWfu4YSxAp"
11/07/2018 23:45,"📌1st dose done 

#PfizerBiontech https://t.co/NU83aPw3Dg"
14/02/2010 02:48,"20 hours post vaccination 🦠

Normal Vital Signs ☑️
Afebrile ☑️
Pain on Injection Site ☑️

#Resbakuna #Pfizer… https://t.co/LLCAcVrmRB"
01/12/2019 19:36,@ItalyinUS Look forward to this happening soon and hopefully without additional restrictions for people vaccinated… https://t.co/xBGNCg2ZOD
19/04/2015 07:22,This one is controversial .  My vaccination vlog . Everything’s Muslim should consider before thinking about the va… https://t.co/YW8ysXphqZ
26/02/2017 13:49,"MIS-C after #PfizerBiontech in a 17 year old.

Shortly after second dose. 

@EMA_News will watch for a signal in th… https://t.co/xqwbDcUxfG"
29/01/2016 15:54,This #FDA #VRBPAC meeting will be held on September 17 and will discuss the #PfizerBiontech #Booster dose of the… https://t.co/c7tWM4Hc7A
29/05/2020 22:37,@talkRADIO @Iromg More to the point what are they doing to eradicate these risks I seem to remember independent Ger… https://t.co/jw0an76GgM
29/08/2020 10:00,@TonyFauci2 I would advise those who have ventured short here to think about it if they stay ... it could limit the… https://t.co/scYUlyaO3K
29/08/2020 10:00,@whailisk4n I would advise those who have ventured short here to think about it if they stay ... it could limit the… https://t.co/hJXUZmfVXZ
02/12/2019 17:12,"#PfizerBiontech pressuring regulator to get vaccine for 5-11 years old. Coming this fall.
#NoGreenPass #greenpass… https://t.co/fTwFIbiRSE"
14/01/2010 07:42,#PfizerBiontech have sealed a deal with #Brazil’s CDMO @eurofarma to produce their mRNA-based Covid-19 vaccine for… https://t.co/c63i9fvZP2
01/09/2019 06:12,"#Covid19Vaccines effective at reducing severe illness, hospitalisation: #Lancet study
#COVID19 #SARSCoV2… https://t.co/lwB0aQtJiv"
07/02/2013 12:58,#SriLanka is to receive 8 million doses of #Sinopharm and 4 million doses of #PfizerBioNTech within the next two mo… https://t.co/pxkNL0bwZ3
01/01/2012 22:02,As is customary on the socials - you get to go on my vaccine journey with me. Super efficient walk-in operation at… https://t.co/BKfvLMZJQa
02/08/2009 20:52,#UAE: The Dubai Health Authority (DHA_Dubai) will start administering a third dose of the #PfizerBioNTech… https://t.co/3bxkTAeIZs
11/01/2009 07:56,#UAE: The Dubai Health Authority (@DHA_Dubai) will start administering a third dose of the #PfizerBioNTech… https://t.co/r9PEgN7jAS
02/09/2021 02:41,Should vaccinations be mandated for everyone? #covid #COVID19 #COVIDIOTS #Covid_19 #VaccinePassports #vaccination… https://t.co/4W6wFN6hAZ
25/04/2020 00:51,"Bureau of Customs-NAIA #BOCNAIA expeditiously cleared another batch of #PfizerBioNTech #COVID19 #vaccine, consistin… https://t.co/1fvVswWsVo"
15/10/2013 13:01,💉 #SriLanka is to receive 8 million doses of #Sinopharm and 4 million doses of #PfizerBioNTech within the next two… https://t.co/NVEfzN01Il
11/06/2021 13:02,"I am fully vaccinated! 💉
#pfizerbiontech"
25/07/2008 23:33,"An extremely positive story for all those whom have received the #ModernaVaccine.

A study shows published in the J… https://t.co/x3K6cAEu0s"
03/05/2013 03:26,Dose No. 1 of #PfizerBioNTech done.
19/04/2015 07:22,Day 13 after #PfizerBioNTech #COVID vaccine I have #covidarm . Looks like immunity is building nicely ...very itchy… https://t.co/nECmSmK8qc
04/06/2018 17:06,Officially fully vaccinated! ✅💉 #Pfizer #PfizerBioNTech #TeamPfizer
16/11/2008 21:16,"Here’s our new Vaxx to the Future podcast episode explaining #Comirnaty, #PfizerBioNTech #FDA approved… https://t.co/OtG2ad9H0O"
05/07/2009 04:53,Second shot for today and now i am fully vaccinated! #PfizerBioNTech https://t.co/dC37mIBOk4
15/01/2020 09:52,@JournoGeoffZ @VenturaReport @SecDef I would love to know how many vials of #Comirnaty the @DeptofDefense has on-ha… https://t.co/PJLbNTXYbs
17/09/2015 05:24,"Thanks AbuDhabi 😍
2nd Dose done
✅Sinophram 2 doses completed January 14 and February 4
✅Pfizer 2 doses completed Au… https://t.co/bZIJZRl74z"
20/11/2014 19:36,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/QBdWUXuvyL
06/02/2016 07:08,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/0bokMRsjUK
14/01/2010 07:42,#PfizerBiontech have sealed a deal with #Brazil’s CDMO @eurofarma to produce their mRNA-based Covid-19 vaccine for… https://t.co/nP5BKwila0
07/03/2019 11:55,Evening Walk-in clinics will operate at both vaccination centres in📍Tralee &amp;📍Killarney on📅Wednesday Sept. 1st &amp; 📅Th… https://t.co/hJLAlW1zVj
01/09/2016 19:07,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/s7xXjPVq9U
25/03/2011 17:00,"Let's go VAC to NORMAL!

finally, #fullyvaccinated with #pfizerbiontech ❤️ https://t.co/33ZkK57sRD"
13/09/2017 10:16,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/kU3g13CpeA
06/02/2021 06:30,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/zesuqgfhqb
22/08/2021 10:16,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/PDz5Gpfqab
01/09/2016 19:07,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/apcEl1xZcT
05/02/2021 12:58,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/hC11dNRxEj
05/02/2021 17:57,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/nkNForepF7
10/04/2021 14:36,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/IC8gqaBBT3
21/01/2018 06:58,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/HSxBrbRv6W
14/03/2015 09:40,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/wHYoTW7qEw
02/03/2015 18:17,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/BcOxK9OFbC
19/02/2015 01:54,10 lakh doses of #PfizerBioNTech #Covid19Vaccine will arrive in #Bangladesh from #UnitedStates today. The next 50 l… https://t.co/q2N8q2K0mQ
04/08/2021 05:59,"Rightio... 

#wakeupaustralia #WakeUp #corruption #justtrustus #followthemoney #Control #seeityet #getyourshot… https://t.co/LoeBQVRcAa"
03/11/2010 07:06,Done first dose of Pfizer Covid-19 Vaccine. Just feelong a little tired but calm. All good so far. Paracetamol on s… https://t.co/EDJtkLGVZ4
18/05/2011 05:35,"4th Dose completed! 💉
VACCINE now, ZOMBIE later 😂😁 

#pfizerbiontech #4thdose #covidvacccine #bevacccinated… https://t.co/nD1qzgw7QD"
17/12/2020 13:09,"#Moderna's #Covid #vaccines generated more than double the antibodies of #PfizerBiontech shots, new research says. 
https://t.co/wvKW5Y1glY"
29/08/2015 18:57,got my first dose of #PfizerBioNTech 💉❤️ https://t.co/cuGwDOvkQO
08/06/2011 20:17,"@StephenAnfield 3. ,...hongkongers now think vaccine REFUSAL is an indicator/sign of STRENGTH (i got my… https://t.co/pB6bjxZO5k"
03/02/2015 07:03,"If you are living in Singapore and not vaccinated for COVID-19, you are invited to share your thoughts and concerns… https://t.co/9S2THI2vDF"
15/07/2017 09:55,Got my 1st Dose! Thankyouuu QCVax #QCProtektodo #PfizerBioNTech💉 https://t.co/uPlu0QNvuH
10/06/2013 23:51,"Those serious complications from ingestin ivermectin include seizures &amp; death. This needs to be explicitly stated,… https://t.co/6HjQqIrMp7"
13/02/2020 14:35,"Fully vaccinated 💉
#PfizerBioNTech https://t.co/fOErVdKoPv"
05/06/2013 08:52,It’s Pronounced Koe-mir’-na-tee. How The Pfizer-BioNTech Vaccine’s Name Came To Be  #COVID19 #pandemic… https://t.co/UHwsrZQOZk
21/04/2011 02:56,Holders of #Israel’s #vaccine passports must get a third dose of the #Pfizer - #BioNTech vaccine within six months… https://t.co/YimH1ku0nt
15/07/2020 21:40,"The purpose for all of the #CovidVaccine policies &amp; mandates is NOT to stop #COVID19. 

The purpose is to coerce pe… https://t.co/E3iWVBR9zr"
04/02/2008 19:36,@mileslunn @lilquatch @CanadianPolling Real world effectiveness against contracting COVID-19 of the #PfizerBioNTech… https://t.co/Yu1PrTvjxu
01/09/2018 00:41,"@HoCStaffer Quid Pro Quo @JustinTrudeau @liberal_party IGNORES #science: 
#Israel 🇮🇱 had 700,000 #PfizerBioNTech vx… https://t.co/S7gE2xNCwQ"
29/01/2018 01:12,"Practicing what I preach! 

#COVID19 #3booster done! ✔️ 💪❤️👊

Thanks #PfizerBioNTech‼️

#RAWarrior… https://t.co/UgcoHBA1KZ"
08/01/2012 20:45,"#LoUltimo 🇵🇦 #VACUNAS
3️⃣7️⃣5️⃣,5️⃣7️⃣0️⃣dosis de la💉#Pfizer contra la #COVIDー19 llegaron hoy #31agosto al país, pa… https://t.co/RQt2rN4WN9"
29/03/2009 18:25,It was easy as 1-2-3 💉💉💉 Juice and Beam Me Up Scottie 😷 I Got My 3rd Booster Shot Today @cvspharmacy #GetVaccinated… https://t.co/kjOqXYZ4JF
14/01/2010 07:42,#PfizerBiontech have sealed a deal with #Brazil’s CDMO @eurofarma to produce their mRNA-based Covid-19 vaccine for… https://t.co/4G4sAuyIa6
27/11/2018 19:45,"#Taiwan🇹🇼 is expected to receive its first batch of #PfizerBioNTech (#BNT) #COVID19 #vaccines💉 on Wednesday, and th… https://t.co/bSNDj3kbIN"
22/06/2021 10:04,#PfizerBiontechAgreement  #PfizerBiontech Why wasn't it disclosed prior to consent? What to do when millions have a… https://t.co/nF2iiEGYAu
18/10/2020 18:35,"Pfizer 
1st dose ✅
2nd dose - 21/09/2021

Thank you #DHA #COVID19 #COVID19Vaccine #PfizerBiontech https://t.co/JeB9Gg7YXQ"
04/02/2008 19:36,"Time for the countries who are not recognizing #WHO-approved vaccines supposedly due to ""lack of effectiveness"" in… https://t.co/fg27he87Bo"
30/07/2020 01:53,An advisory group of the #CentersforDiseaseControlandPrevention unanimously endorsed the full approval of the… https://t.co/vnkwLOABY0
29/07/2009 01:58,"The number of Covid-19 cases today, 31 August 2021.
Remember to observe safety and protective measures when you’re… https://t.co/gbbUCBXjhF"
25/01/2015 14:12,"#Minds💡#Politics #VaccinePassport 
#NaturalImmunity #COVID19 #SARSCoV2 #DeltaVariant #CDC #Israel #Australia… https://t.co/KytwGySSt9"
08/10/2014 19:43,Fully vaccinated!! Finally!! #Vaccinated #2ndVaccine #PfizerBiontech #Pfizered #BackToTheNewNormal https://t.co/rzOLxppVi8
29/07/2009 01:58,"The number of Covid-19 cases today, 31 August 2021.
Remember to observe safety and protective measures when you’re… https://t.co/bw8XWKoi9I"
11/02/2009 08:21,"COVID-19: Should I get a booster dose for Pfizer-BioNTech? Your queries answered
Deadline for booster dose for… https://t.co/gteBetF7dW"
14/01/2010 07:42,#PfizerBiontech have sealed a deal with #Brazil’s CDMO @eurofarma to produce their mRNA-based Covid-19 vaccine for… https://t.co/BDEuH0C1yn
11/10/2015 10:26,"Finally got my first dose today! 🤍🙏🏻💉 

#PfizerBioNTech https://t.co/KKmHB3uiAx"
21/04/2011 02:56,New data confirm that the #PfizerBioNTech and #Moderna #Covid19 vaccines carry a small risk of rare #heart problems… https://t.co/n3Atu4pj0m
18/07/2011 14:42,Recently received my 2nd dose of the Pfizer vax. Let’s do our part. One step closer to #herdimmunity. Salam kemerde… https://t.co/s4c0ANFaot
14/11/2013 23:35,"In @VanIslandHealth 595,605 people have received two #COVIDvaccine doses (i.e. considered fully vaccinated). Most o… https://t.co/xCQ363cRz0"
20/12/2009 08:38,"Limitations of this study include the lack of data on cellular #immunity and on #neutralizingantibodies, as well as… https://t.co/tFjj42TrDJ"
23/04/2018 13:30,Interesting Belgian study on antibody titers for #SARSCoV2 in healthcare workers after vaccination with… https://t.co/0VUdmfWYkt
04/06/2009 18:09,"Why was the Pfizer vaccine renamed?
https://t.co/rSsmz22nCr

#aiaTranslations #Comirnaty #Comirnatyvaccine… https://t.co/sS0firY55e"
05/02/2018 03:37,"Vaccine Side Effects Vlog 

#VaccinePassport #vaccine #COVID19 #PfizerBiontech #pfizer #SelamatHariKebangsaanKe64 

https://t.co/nievn7vV2J"
20/05/2021 19:23,"Vaccine 50X more likely to kill you then the virus, listen to all.
#vaccine #TruthBeTold #Truth #TrendingNow #lies… https://t.co/ko0qbzqLAJ"
17/12/2020 13:09,The second dose of #PfizerBiontech #covidvaccine produces a stronger antibody response if it is given 12 weeks afte… https://t.co/4b1BKWSl0Q
05/06/2018 17:50,"Very happy to finally get my second jab today, but my weakened body is telling me that having the first dose on a F… https://t.co/qlQeOwnaMH"
31/12/2013 04:35,finally vaccinated #PfizerBiontech
25/07/2009 08:41,"The health ministry on Monday announced a woman had died due to myocarditis, which is known to be a rare side effec… https://t.co/J4Dmw85y5L"
29/07/2009 01:58,"The number of Covid-19 cases today, 30 August 2021.
Remember to observe safety and protective measures when you’re… https://t.co/iJN3IUBiss"
29/03/2009 01:26,I am fully vaccinated! #PfizerBiontech
04/10/2010 19:24,#Sinovac has been lambasted in the West for its “low efficacy” but this is on a par with #PfizerBiontech #Moderna a… https://t.co/PkB5YcixLK
29/07/2009 01:58,"The number of Covid-19 cases today, 30 August 2021.
Remember to observe safety and protective measures when you’re… https://t.co/pXzmTyjUJ1"
07/03/2019 11:55,"Cora, Emer &amp; their team are waiting to welcome everyone for #PfizerBiontech dose 1 &amp; 2 vaccine today📍@ClonakiltyGAA… https://t.co/o2TVKH9iVc"
22/11/2016 23:17,"""...the #child presented last week after complaining of persistent chest pains following the #jab.""""

#pericarditis… https://t.co/VZQFhUv6Tc"
16/09/2012 21:49,"#WorldWideVaccinesWoes
#PfizerBiontech
#Israel 
#WOW
What is the definition of ""fully vaccinated""?
For #Israel it's… https://t.co/8buybP8Wdn"
13/04/2021 12:42,How should we respond to claims that the mRNA vaccines could cause a genetic change and that we will see this in th… https://t.co/hEaEaVyNIo
15/02/2015 18:46,I got both my #COVID19 jabs finally and I can say that thankfully #PfizerBiontech vaccine gave me no side effect ex… https://t.co/LShHTuP217
15/01/2021 03:58,So @pfizer COVID vaccine received @US_FDA approval but @pfizer doesn’t have enough but they can use #PfizerBiontech… https://t.co/TWHuLAzizZ
22/01/2014 07:19,#HealthcareWorkers in #SriLanka   demand #Pfizervaccine  priority for their kids #PfizerBiontech   https://t.co/It0Zjp04o3
10/09/2019 17:49,Okay its almost been 24 hours since I hadtne #PfizerBiontech vaccine. My arm started aching around 10pm last night… https://t.co/2b6CGPJr2X
29/07/2009 01:58,"The number of Covid-19 cases today, 29 August 2021.
Remember to observe safety and protective measures when you’re… https://t.co/10oaPGVsAg"
07/03/2019 11:55,"🚨Reminder 🚨 #PfizerBiontech dose 1 &amp; 2 vaccines available today in📍City Hall from 1pm-4pm. 

Trustworthy informatio… https://t.co/KCPOAaFTkh"
11/09/2013 21:27,"The United States welcomes the arrival of 188,370 #PfizerBioNTech #COVID19vaccine doses donated by the USG through… https://t.co/5sAISFp5Eb"
29/07/2009 01:58,"The number of Covid-19 cases today, 29 August 2021.
Remember to observe safety and protective measures when you’re… https://t.co/XMAGQPxNCj"
07/03/2019 11:55,Walk-in Vaccines available this morning @MTU_ie Kerry  to anyone who is aged 12 or over &amp; in need of… https://t.co/Xw0zPJ8mMz
07/07/2012 14:51,"""People given both doses of the Pfizer-BioNTech vaccine were almost six-fold more likely to contract a delta infect… https://t.co/CZkHP8yBSB"
11/01/2019 13:51,@imaanjoshi If senior can choose whichever vaccines they want so we can end the debate about AZ  &amp; also increase th… https://t.co/PnuaaeQPRy
23/07/2012 07:19,#PfizerBioNTech #Pfizer #Pfizervaccine #BioNTech Kills your immune system 👇 https://t.co/jXwioXOmli
13/03/2015 08:25,"""People given both doses of the #PfizerBioNTech vaccine were almost six-fold more likely to contract a… https://t.co/gxrpupUdDM"
06/04/2012 13:51,"BLOG 

2021: I’M JUST GOING FOR A WALK... PART 6!

https://t.co/Fatz2qSaNr 

#CovidVaccine #PfizerBionTech #Walsall… https://t.co/n0gx950yc3"
